iso,uptime_s,df_used_kb,apparent_kb,segments,broker_rss_kb,broker_fds,broker_state,restarts,produced,consumed,lag,resets,produce_errors,fetch_errors,metrics
2026-08-31T19:52:11Z,0,40,32768,2,66552,20,running,0,-1,-1,-1,-1,-1,-1,""
2026-09-03T07:14:49Z,213758,505612,524288,32,653928,82,running,0,10222624,5079542,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T07:15:49Z,213818,508516,524288,32,656832,82,running,0,10225497,5080972,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 28/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T07:16:49Z,213878,511412,524288,32,659728,82,running,0,10228364,5082432,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 19/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T07:17:49Z,213938,514312,524288,32,662632,82,running,0,10231235,5083859,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 19/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T07:18:49Z,213998,517220,524288,32,665540,82,running,0,10234113,5085253,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T07:19:49Z,214058,520124,524288,32,668440,82,running,0,10236986,5086684,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 28/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T07:20:50Z,214119,523024,540672,33,671340,84,running,0,10239855,5088142,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 19/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T07:21:50Z,214179,509540,540672,33,657860,84,running,0,10242724,5089568,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 19/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T07:22:50Z,214239,496060,524288,32,644376,82,running,0,10245597,5090958,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T07:23:50Z,214299,498960,524288,32,647284,82,running,0,10248469,5092387,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 28/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T07:24:50Z,214359,501860,524288,32,650156,82,running,0,10251332,5093843,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T07:25:51Z,214420,504760,524288,32,653060,82,running,0,10254204,5095271,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 28/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T07:26:51Z,214480,507664,524288,32,655960,82,running,0,10257075,5096668,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 28/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T07:27:51Z,214540,510568,524288,32,658868,82,running,0,10259950,5098094,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 19/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T07:28:51Z,214600,513468,524288,32,661768,82,running,0,10262820,5099549,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T07:29:51Z,214660,516376,524288,32,664672,82,running,0,10265694,5100979,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 28/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T07:30:52Z,214721,519276,524288,32,667572,82,running,0,10268562,5102377,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 29/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T07:31:52Z,214781,522176,524288,32,670476,82,running,0,10271437,5103807,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 19/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T07:32:52Z,214841,508704,524288,32,657000,82,running,0,10274550,5105359,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T07:33:52Z,214901,495228,524288,32,643528,82,running,0,10277428,5106790,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 29/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T07:34:52Z,214961,498132,524288,32,646432,82,running,0,10280301,5108244,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 29/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T07:35:52Z,215021,501028,524288,32,649328,82,running,0,10283169,5109646,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 19/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T07:36:53Z,215082,503928,524288,32,652228,82,running,0,10286040,5111074,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T07:37:53Z,215142,506828,524288,32,655124,82,running,0,10288909,5112500,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 29/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T07:38:53Z,215202,509728,524288,32,658028,82,running,0,10291779,5113946,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 28/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T07:39:53Z,215262,512636,524288,32,660932,82,running,0,10294654,5115346,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 19/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T07:40:53Z,215322,515536,524288,32,663832,82,running,0,10297525,5116768,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T07:41:53Z,215382,518440,524288,32,666740,82,running,0,10300401,5118196,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 29/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T07:42:54Z,215443,521344,524288,32,669640,82,running,0,10303274,5119652,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 28/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T07:43:54Z,215503,524244,540672,33,656156,82,running,0,10306145,5121053,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 19/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T07:44:54Z,215563,494372,524288,32,642672,82,running,0,10309011,5122477,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T07:45:54Z,215623,497280,524288,32,645576,82,running,0,10311885,5123910,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 29/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T07:46:54Z,215683,500180,524288,32,648476,82,running,0,10314756,5125364,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 29/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T07:47:54Z,215743,503084,524288,32,651376,82,running,0,10317629,5126764,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 19/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T07:48:55Z,215804,505992,524288,32,654288,82,running,0,10320506,5128191,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T07:49:55Z,215864,508888,524288,32,657188,82,running,0,10323376,5129618,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 28/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T07:50:55Z,215924,511800,524288,32,660096,82,running,0,10326255,5131078,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 29/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T07:51:55Z,215984,514700,524288,32,662996,82,running,0,10329126,5132470,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 19/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T07:52:55Z,216044,517600,524288,32,665896,82,running,0,10331997,5133896,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T07:53:55Z,216104,520500,524288,32,668796,82,running,0,10334866,5135319,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 29/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T07:54:56Z,216165,523400,524288,32,671696,82,running,0,10337736,5136781,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 28/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T07:55:56Z,216225,493536,524288,32,641836,82,running,0,10340609,5138178,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 19/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T07:56:56Z,216285,496444,524288,32,644740,82,running,0,10343484,5139608,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T07:57:56Z,216345,499344,524288,32,647644,82,running,0,10346357,5141034,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 28/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T07:58:56Z,216405,502244,524288,32,650540,82,running,0,10349223,5142495,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 28/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T07:59:57Z,216466,505148,524288,32,653444,82,running,0,10352096,5143890,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 19/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T08:00:57Z,216526,508060,524288,32,656356,82,running,0,10354975,5145319,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T08:01:57Z,216586,510960,524288,32,659256,82,running,0,10357851,5146744,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 28/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T08:02:57Z,216646,513868,524288,32,662164,82,running,0,10360724,5148210,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 28/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T08:03:57Z,216706,516768,524288,32,665064,82,running,0,10363831,5149744,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 19/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T08:04:57Z,216766,519664,524288,32,667960,82,running,0,10366699,5151164,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T08:05:58Z,216827,522568,524288,32,670864,82,running,0,10369574,5152596,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 29/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T08:06:58Z,216887,492704,524288,32,641004,82,running,0,10372447,5154030,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 28/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T08:07:58Z,216947,495612,524288,32,643908,82,running,0,10375323,5155468,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 20/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T08:08:58Z,217007,498512,524288,32,646808,82,running,0,10378194,5156886,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T08:09:58Z,217067,501420,524288,32,649716,82,running,0,10381073,5158316,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 28/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T08:10:58Z,217127,504324,524288,32,652620,82,running,0,10383949,5159749,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 28/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T08:11:59Z,217188,507232,524288,32,655532,82,running,0,10386825,5161189,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 20/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T08:12:59Z,217248,510144,524288,32,658440,82,running,0,10389705,5162617,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T08:13:59Z,217308,513048,524288,32,661344,82,running,0,10392581,5164051,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 28/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T08:14:59Z,217368,515952,524288,32,664248,82,running,0,10395456,5165487,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 28/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T08:15:59Z,217428,518856,524288,32,667152,82,running,0,10398333,5166924,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 20/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T08:16:59Z,217488,521764,524288,32,670060,82,running,0,10401208,5168353,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T08:18:00Z,217549,508284,524288,32,656580,82,running,0,10404082,5169784,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 28/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T08:19:00Z,217609,494800,524288,32,643100,82,running,0,10406953,5171207,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 28/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T08:20:00Z,217669,497712,524288,32,646008,82,running,0,10409831,5172638,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 20/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T08:21:00Z,217729,500616,524288,32,648912,82,running,0,10412707,5174062,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T08:22:00Z,217789,503520,524288,32,651820,82,running,0,10415583,5175493,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 28/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T08:23:00Z,217849,506428,524288,32,654724,82,running,0,10418457,5176919,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 28/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T08:24:01Z,217910,509340,524288,32,657632,82,running,0,10421337,5178351,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T08:25:01Z,217970,512236,524288,32,660532,82,running,0,10424209,5179781,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 28/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T08:26:01Z,218030,515140,524288,32,663436,82,running,0,10427084,5181208,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 19/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T08:27:01Z,218090,518044,524288,32,666340,82,running,0,10429957,5182640,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 20/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T08:28:01Z,218150,520944,524288,32,669240,82,running,0,10432829,5184070,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T08:29:01Z,218210,523852,524288,32,672148,82,running,0,10435705,5185499,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 28/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T08:30:02Z,218271,493988,524288,32,642284,82,running,0,10438578,5186929,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 20/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T08:31:02Z,218331,496896,524288,32,645192,82,running,0,10441454,5188357,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 20/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T08:32:02Z,218391,499796,524288,32,648092,82,running,0,10444328,5189791,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 0"
2026-09-03T08:33:02Z,218451,502704,524288,32,651000,82,running,0,10447204,5191224,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 28/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T08:34:02Z,218511,505608,524288,32,653904,82,running,0,10450077,5192649,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 20/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T08:35:02Z,218571,508516,524288,32,656812,82,running,0,10452954,5194082,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 20/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T08:36:02Z,218631,511424,524288,32,659720,82,running,0,10455832,5195521,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T08:37:03Z,218692,514328,524288,32,662624,82,running,0,10458945,5197087,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 28/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T08:38:03Z,218752,517232,524288,32,665528,82,running,0,10461822,5198518,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 20/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T08:39:03Z,218812,520136,524288,32,668436,82,running,0,10464697,5199908,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 20/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T08:40:03Z,218872,523048,524288,32,671344,82,running,0,10467572,5201341,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T08:41:03Z,218932,493188,524288,32,641488,82,running,0,10470450,5202814,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 28/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T08:42:04Z,218993,496092,524288,32,644392,82,running,0,10473323,5204240,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 20/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T08:43:04Z,219053,499008,524288,32,647304,82,running,0,10476203,5205634,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 20/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T08:44:04Z,219113,501908,524288,32,650204,82,running,0,10479073,5207060,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T08:45:04Z,219173,504812,524288,32,653108,82,running,0,10481943,5208522,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 28/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T08:46:04Z,219233,507716,524288,32,656012,82,running,0,10484818,5209951,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 20/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T08:47:05Z,219294,510620,524288,32,658920,82,running,0,10487696,5211343,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 20/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T08:48:05Z,219354,513520,524288,32,661820,82,running,0,10490567,5212769,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T08:49:05Z,219414,516428,524288,32,664724,82,running,0,10493439,5214230,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 28/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T08:50:05Z,219474,519328,524288,32,667624,82,running,0,10496312,5215654,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 20/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T08:51:05Z,219534,522224,524288,32,670520,82,running,0,10499180,5217045,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 20/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T08:52:05Z,219594,492364,524288,32,640660,82,running,0,10502053,5218472,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T08:53:05Z,219654,495264,524288,32,643560,82,running,0,10504926,5219933,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 28/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T08:54:06Z,219715,498172,524288,32,646464,82,running,0,10507802,5221360,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 20/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T08:55:06Z,219775,501068,524288,32,649364,82,running,0,10510672,5222757,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 20/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T08:56:06Z,219835,503976,524288,32,652272,82,running,0,10513550,5224185,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T08:57:06Z,219895,506884,524288,32,655180,82,running,0,10516426,5225646,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 28/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T08:58:06Z,219955,509784,524288,32,658080,82,running,0,10519299,5227075,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 20/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T08:59:06Z,220015,512684,524288,32,660980,82,running,0,10522169,5228469,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 20/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T09:00:07Z,220076,515592,524288,32,663888,82,running,0,10525045,5229899,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T09:01:07Z,220136,518496,524288,32,666792,82,running,0,10527920,5231358,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 28/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-09-03T09:02:07Z,220196,521400,524288,32,669696,82,running,0,10530797,5232789,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 20/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
