iso,uptime_s,rss_kb,anon_kb,file_kb,swap_kb,threads,host_avail_mb
2026-09-04T03:13:34Z,249076,666064,126832,539232,0,17,3745
2026-09-04T03:14:34Z,249136,668956,126832,542124,0,17,3758
2026-09-04T03:15:34Z,249196,655456,126832,528624,0,17,3769
2026-09-04T03:16:34Z,249256,658344,126832,531512,0,17,3772
2026-09-04T03:17:34Z,249316,644848,126832,518016,0,17,3724
2026-09-04T03:18:34Z,249376,647744,126832,520912,0,17,3714
2026-09-04T03:19:34Z,249436,650632,126832,523800,0,17,3694
2026-09-04T03:20:34Z,249496,653528,126832,526696,0,17,3758
2026-09-04T03:21:34Z,249556,656420,126832,529588,0,17,3763
2026-09-04T03:22:35Z,249617,659312,126832,532484,0,17,3750
2026-09-04T03:23:35Z,249677,662208,126832,535376,0,17,3746
2026-09-04T03:24:35Z,249737,665088,126832,538256,0,17,3751
2026-09-04T03:25:35Z,249797,667976,126832,541148,0,17,3742
2026-09-04T03:26:35Z,249857,654484,126832,527652,0,17,3753
2026-09-04T03:27:35Z,249917,657372,126832,530540,0,17,3743
2026-09-04T03:28:35Z,249977,643880,126832,517048,0,17,3739
2026-09-04T03:29:35Z,250037,646776,126832,519944,0,17,3750
2026-09-04T03:30:35Z,250097,649668,126832,522836,0,17,3752
2026-09-04T03:31:35Z,250157,652556,126832,525724,0,17,3732
2026-09-04T03:32:35Z,250217,655448,126832,528616,0,17,3728
2026-09-04T03:33:35Z,250277,658344,126832,531512,0,17,3733
2026-09-04T03:34:36Z,250338,661232,126832,534400,0,17,3791
2026-09-04T03:35:36Z,250398,664124,126832,537292,0,17,3757
2026-09-04T03:36:36Z,250458,667016,126832,540184,0,17,3763
2026-09-04T03:37:36Z,250518,669904,126832,543072,0,17,3728
2026-09-04T03:38:36Z,250578,656408,126832,529576,0,17,3734
2026-09-04T03:39:36Z,250638,642912,126832,516080,0,17,3712
2026-09-04T03:40:36Z,250698,645808,126832,518976,0,17,3775
2026-09-04T03:41:36Z,250758,648700,126832,521868,0,17,3735
2026-09-04T03:42:36Z,250818,651596,126832,524764,0,17,3720
2026-09-04T03:43:36Z,250878,654488,126832,527656,0,17,3726
2026-09-04T03:44:36Z,250938,657380,126832,530548,0,17,3760
2026-09-04T03:45:36Z,250998,660268,126832,533436,0,17,3755
2026-09-04T03:46:36Z,251058,663164,126832,536332,0,17,3753
2026-09-04T03:47:37Z,251119,666056,126832,539224,0,17,3736
2026-09-04T03:48:37Z,251179,668944,126832,542112,0,17,3728
2026-09-04T03:49:37Z,251239,655452,126832,528620,0,17,3720
2026-09-04T03:50:37Z,251299,658344,126832,531512,0,17,3784
2026-09-04T03:51:37Z,251359,644852,126832,518020,0,17,3739
2026-09-04T03:52:37Z,251419,647752,126832,520920,0,17,3722
2026-09-04T03:53:37Z,251479,650636,126832,523808,0,17,3724
2026-09-04T03:54:37Z,251539,653532,126832,526700,0,17,3767
2026-09-04T03:55:37Z,251599,656428,126832,529596,0,17,3765
2026-09-04T03:56:37Z,251659,659316,126832,532484,0,17,3759
2026-09-04T03:57:37Z,251719,662208,126832,535376,0,17,3752
2026-09-04T03:58:37Z,251779,665100,126832,538268,0,17,3736
2026-09-04T03:59:37Z,251839,667992,126832,541160,0,17,3718
2026-09-04T04:00:37Z,251899,654504,126832,527672,0,17,3748
2026-09-04T04:01:38Z,251960,657396,126832,530564,0,17,3744
2026-09-04T04:02:38Z,252020,643908,126832,517076,0,17,3715
2026-09-04T04:03:38Z,252080,646800,126832,519968,0,17,3720
2026-09-04T04:04:38Z,252140,649696,126832,522864,0,17,3758
2026-09-04T04:05:38Z,252200,652596,126832,525764,0,17,3742
2026-09-04T04:06:38Z,252260,655488,126832,528656,0,17,3753
2026-09-04T04:07:38Z,252320,658384,126832,531552,0,17,3752
2026-09-04T04:08:38Z,252380,661284,126832,534452,0,17,3737
2026-09-04T04:09:38Z,252440,664172,126832,537340,0,17,3724
2026-09-04T04:10:38Z,252500,667060,126832,540228,0,17,3759
2026-09-04T04:11:38Z,252560,669960,126832,543128,0,17,3709
2026-09-04T04:12:38Z,252620,656468,126832,529636,0,17,3715
2026-09-04T04:13:38Z,252680,659356,126832,532524,0,17,3710
2026-09-04T04:14:38Z,252740,645864,126832,519032,0,17,3753
2026-09-04T04:15:39Z,252801,648756,126832,521924,0,17,3776
2026-09-04T04:16:39Z,252861,651648,126832,524816,0,17,3726
2026-09-04T04:17:39Z,252921,654540,126832,527708,0,17,3698
2026-09-04T04:18:39Z,252981,657436,126832,530604,0,17,3718
2026-09-04T04:19:39Z,253041,660328,126832,533496,0,17,3681
2026-09-04T04:20:39Z,253101,663224,126832,536392,0,17,3710
2026-09-04T04:21:39Z,253161,666116,126832,539284,0,17,3722
2026-09-04T04:22:39Z,253221,669004,126832,542172,0,17,3725
2026-09-04T04:23:39Z,253281,655512,126832,528680,0,17,3696
2026-09-04T04:24:39Z,253341,658408,126832,531576,0,17,3737
2026-09-04T04:25:39Z,253401,644920,126832,518088,0,17,3746
2026-09-04T04:26:39Z,253461,647812,126832,520980,0,17,3740
2026-09-04T04:27:39Z,253521,650700,126832,523868,0,17,3705
2026-09-04T04:28:40Z,253582,653588,126832,526760,0,17,3726
2026-09-04T04:29:40Z,253642,656476,126832,529644,0,17,3716
2026-09-04T04:30:40Z,253702,659368,126832,532536,0,17,3756
2026-09-04T04:31:40Z,253762,662264,126832,535432,0,17,3724
2026-09-04T04:32:40Z,253822,665156,126832,538328,0,17,3711
2026-09-04T04:33:40Z,253882,668048,126832,541216,0,17,3730
2026-09-04T04:34:40Z,253942,654560,126832,527728,0,17,3748
2026-09-04T04:35:40Z,254002,657456,126832,530624,0,17,3740
2026-09-04T04:36:40Z,254062,643968,126832,517136,0,17,3729
2026-09-04T04:37:40Z,254122,646856,126832,520024,0,17,3722
2026-09-04T04:38:40Z,254182,649752,126832,522920,0,17,3704
2026-09-04T04:39:40Z,254242,652644,126832,525812,0,17,3697
2026-09-04T04:40:41Z,254303,655548,126844,528704,0,17,3752
2026-09-04T04:41:41Z,254363,658432,126844,531588,0,17,3731
2026-09-04T04:42:41Z,254423,661328,126844,534484,0,17,3728
2026-09-04T04:43:41Z,254483,664216,126844,537372,0,17,3706
2026-09-04T04:44:41Z,254543,667116,126844,540272,0,17,3748
2026-09-04T04:45:41Z,254603,653624,126844,526780,0,17,3745
2026-09-04T04:46:41Z,254663,656516,126844,529672,0,17,3748
2026-09-04T04:47:41Z,254723,659416,126844,532572,0,17,3737
2026-09-04T04:48:41Z,254783,645920,126844,519076,0,17,3710
2026-09-04T04:49:41Z,254843,648808,126844,521964,0,17,3732
2026-09-04T04:50:41Z,254903,651704,126844,524860,0,17,3745
2026-09-04T04:51:41Z,254963,654600,126844,527756,0,17,3712
2026-09-04T04:52:41Z,255023,657492,126844,530648,0,17,3720
2026-09-04T04:53:42Z,255084,660388,126844,533544,0,17,3718
2026-09-04T04:54:42Z,255144,663280,126844,536436,0,17,3755
2026-09-04T04:55:42Z,255204,666180,126844,539336,0,17,3751
2026-09-04T04:56:42Z,255264,669072,126844,542228,0,17,3731
2026-09-04T04:57:42Z,255324,655580,126844,528740,0,17,3717
2026-09-04T04:58:42Z,255384,658472,126844,531628,0,17,3727
2026-09-04T04:59:42Z,255444,644984,126844,518140,0,17,3732
2026-09-04T05:00:42Z,255504,647880,126844,521036,0,17,3748
2026-09-04T05:01:42Z,255564,650772,126844,523928,0,17,3712
2026-09-04T05:02:42Z,255624,653668,126844,526824,0,17,3714
2026-09-04T05:03:42Z,255684,656560,126844,529716,0,17,3700
2026-09-04T05:04:42Z,255744,659456,126844,532612,0,17,3739
2026-09-04T05:05:42Z,255804,662348,126844,535504,0,17,3730
2026-09-04T05:06:42Z,255864,665232,126844,538388,0,17,3744
2026-09-04T05:07:42Z,255924,668128,126844,541284,0,17,3751
2026-09-04T05:08:42Z,255984,654632,126844,527788,0,17,3723
2026-09-04T05:09:43Z,256045,657528,126844,530684,0,17,3715
2026-09-04T05:10:43Z,256105,660424,126844,533584,0,17,3736
2026-09-04T05:11:43Z,256165,646936,126844,520092,0,17,3703
2026-09-04T05:12:43Z,256225,649824,126844,522980,0,17,3688
2026-09-04T05:13:43Z,256285,652728,126844,525884,0,17,3703
2026-09-04T05:14:43Z,256345,655616,126844,528772,0,17,3758
2026-09-04T05:15:43Z,256405,658508,126844,531664,0,17,3724
2026-09-04T05:16:43Z,256465,661400,126844,534556,0,17,3734
2026-09-04T05:17:43Z,256525,664292,126844,537448,0,17,3730
2026-09-04T05:18:43Z,256585,667180,126844,540336,0,17,3734
2026-09-04T05:19:43Z,256645,653696,126844,526852,0,17,3720
2026-09-04T05:20:43Z,256705,656588,126844,529744,0,17,3739
2026-09-04T05:21:43Z,256765,659476,126844,532632,0,17,3716
2026-09-04T05:22:44Z,256826,645980,126844,519136,0,17,3723
2026-09-04T05:23:44Z,256886,648876,126844,522032,0,17,3706
2026-09-04T05:24:44Z,256946,651764,126844,524920,0,17,3751
2026-09-04T05:25:44Z,257006,654660,126844,527816,0,17,3750
2026-09-04T05:26:44Z,257066,657556,126844,530712,0,17,3722
2026-09-04T05:27:44Z,257126,660448,126844,533604,0,17,3715
2026-09-04T05:28:44Z,257186,663336,126844,536492,0,17,3701
2026-09-04T05:29:44Z,257246,666228,126844,539384,0,17,3700
2026-09-04T05:30:44Z,257306,652740,126844,525896,0,17,3734
2026-09-04T05:31:44Z,257366,655632,126844,528788,0,17,3693
2026-09-04T05:32:44Z,257426,658528,126844,531684,0,17,3710
2026-09-04T05:33:44Z,257486,645036,126844,518192,0,17,3700
2026-09-04T05:34:44Z,257546,647932,126844,521088,0,17,3725
2026-09-04T05:35:44Z,257606,650820,126844,523976,0,17,3740
2026-09-04T05:36:44Z,257666,653712,126844,526868,0,17,3733
2026-09-04T05:37:45Z,257727,656604,126844,529760,0,17,3711
2026-09-04T05:38:45Z,257787,659492,126844,532648,0,17,3698
2026-09-04T05:39:45Z,257847,662388,126844,535544,0,17,3711
2026-09-04T05:40:45Z,257907,665284,126844,538440,0,17,3737
2026-09-04T05:41:45Z,257967,668176,126844,541332,0,17,3713
2026-09-04T05:42:45Z,258027,654688,126844,527844,0,17,3708
2026-09-04T05:43:45Z,258087,657576,126844,530736,0,17,3694
2026-09-04T05:44:45Z,258147,660472,126844,533628,0,17,3739
2026-09-04T05:45:45Z,258207,646984,126844,520140,0,17,3734
2026-09-04T05:46:45Z,258267,649876,126844,523032,0,17,3723
2026-09-04T05:47:45Z,258327,652764,126844,525920,0,17,3708
2026-09-04T05:48:45Z,258387,655656,126844,528812,0,17,3715
2026-09-04T05:49:45Z,258447,658552,126844,531708,0,17,3714
2026-09-04T05:50:45Z,258507,661440,126844,534596,0,17,3722
2026-09-04T05:51:45Z,258567,664332,126844,537488,0,17,3721
2026-09-04T05:52:46Z,258628,667228,126844,540384,0,17,3695
2026-09-04T05:53:46Z,258688,653732,126844,526888,0,17,3713
2026-09-04T05:54:46Z,258748,656620,126844,529776,0,17,3725
2026-09-04T05:55:46Z,258808,659508,126844,532664,0,17,3718
2026-09-04T05:56:46Z,258868,646016,126844,519172,0,17,3726
2026-09-04T05:57:46Z,258928,648912,126844,522068,0,17,3701
2026-09-04T05:58:46Z,258988,651804,126844,524960,0,17,3698
2026-09-04T05:59:46Z,259048,654696,126844,527852,0,17,3686
2026-09-04T06:00:46Z,259108,657588,126844,530744,0,17,3735
2026-09-04T06:01:46Z,259168,660484,126844,533640,0,17,3703
2026-09-04T06:02:46Z,259228,663372,126844,536528,0,17,3708
2026-09-04T06:03:46Z,259288,666268,126844,539424,0,17,3678
2026-09-04T06:04:46Z,259348,652780,126844,525936,0,17,3735
2026-09-04T06:05:46Z,259408,655684,126844,528840,0,17,3755
2026-09-04T06:06:46Z,259468,658580,126844,531736,0,17,3715
2026-09-04T06:07:47Z,259529,661460,126844,534616,0,17,3701
2026-09-04T06:08:47Z,259589,647976,126844,521132,0,17,3712
2026-09-04T06:09:47Z,259649,650872,126844,524028,0,17,3713
2026-09-04T06:10:47Z,259709,653776,126844,526932,0,17,3736
2026-09-04T06:11:47Z,259769,656664,126844,529820,0,17,3723
2026-09-04T06:12:47Z,259829,659560,126844,532716,0,17,3718
2026-09-04T06:13:47Z,259889,662456,126844,535616,0,17,3700
2026-09-04T06:14:47Z,259949,665352,126844,538508,0,17,3741
2026-09-04T06:15:47Z,260009,668248,126844,541408,0,17,3742
2026-09-04T06:16:47Z,260069,654760,126844,527916,0,17,3747
2026-09-04T06:17:47Z,260129,657648,126844,530804,0,17,3724
2026-09-04T06:18:47Z,260189,660544,126844,533700,0,17,3701
2026-09-04T06:19:47Z,260249,647052,126844,520208,0,17,3695
2026-09-04T06:20:48Z,260310,649948,126844,523104,0,17,3729
2026-09-04T06:21:48Z,260370,652840,126844,525996,0,17,3693
2026-09-04T06:22:48Z,260430,655736,126844,528892,0,17,3713
2026-09-04T06:23:48Z,260490,658632,126844,531788,0,17,3663
2026-09-04T06:24:48Z,260550,661516,126844,534672,0,17,3729
2026-09-04T06:25:48Z,260610,664416,126844,537572,0,17,3737
2026-09-04T06:26:48Z,260670,667312,126844,540468,0,17,3739
2026-09-04T06:27:48Z,260730,653828,126844,526984,0,17,3712
2026-09-04T06:28:48Z,260790,656724,126844,529880,0,17,3704
2026-09-04T06:29:48Z,260850,659620,126844,532776,0,17,3702
2026-09-04T06:30:48Z,260910,646140,126844,519296,0,17,3717
2026-09-04T06:31:48Z,260970,649040,126844,522196,0,17,3709
2026-09-04T06:32:48Z,261030,651940,126844,525096,0,17,3709
2026-09-04T06:33:49Z,261091,654836,126844,527992,0,17,3689
2026-09-04T06:34:49Z,261151,657732,126844,530888,0,17,3718
2026-09-04T06:35:49Z,261211,660624,126844,533780,0,17,3735
2026-09-04T06:36:49Z,261271,663516,126844,536672,0,17,3733
2026-09-04T06:37:49Z,261331,666412,126844,539568,0,17,3707
2026-09-04T06:38:49Z,261391,652928,126844,526084,0,17,3692
2026-09-04T06:39:49Z,261451,655812,126844,528968,0,17,3706
2026-09-04T06:40:49Z,261511,658708,126844,531864,0,17,3728
2026-09-04T06:41:49Z,261571,661600,126844,534756,0,17,3701
2026-09-04T06:42:49Z,261631,648108,126844,521264,0,17,3687
2026-09-04T06:43:49Z,261691,651004,126844,524160,0,17,3682
2026-09-04T06:44:49Z,261751,653896,126844,527052,0,17,3719
2026-09-04T06:45:49Z,261811,656792,126844,529948,0,17,3722
2026-09-04T06:46:49Z,261871,659692,126844,532848,0,17,3717
2026-09-04T06:47:49Z,261931,662580,126844,535736,0,17,3704
2026-09-04T06:48:50Z,261992,665476,126844,538632,0,17,3693
2026-09-04T06:49:50Z,262052,651984,126844,525140,0,17,3680
2026-09-04T06:50:50Z,262112,654868,126844,528028,0,17,3718
2026-09-04T06:51:50Z,262172,657768,126844,530924,0,17,3688
2026-09-04T06:52:50Z,262232,660660,126844,533816,0,17,3673
2026-09-04T06:53:50Z,262292,647164,126844,520320,0,17,3695
2026-09-04T06:54:50Z,262352,650060,126844,523216,0,17,3726
2026-09-04T06:55:50Z,262412,652948,126844,526108,0,17,3727
2026-09-04T06:56:50Z,262472,655848,126844,529004,0,17,3712
2026-09-04T06:57:50Z,262532,658740,126844,531896,0,17,3691
2026-09-04T06:58:50Z,262592,661632,126844,534788,0,17,3710
2026-09-04T06:59:50Z,262652,664524,126844,537680,0,17,3690
2026-09-04T07:00:50Z,262712,667424,126844,540580,0,17,3725
2026-09-04T07:01:50Z,262772,653932,126844,527088,0,17,3713
2026-09-04T07:02:50Z,262832,656820,126844,529976,0,17,3700
2026-09-04T07:03:50Z,262892,659708,126844,532864,0,17,3696
2026-09-04T07:04:51Z,262953,662604,126844,535760,0,17,3732
2026-09-04T07:05:51Z,263013,649116,126844,522276,0,17,3732
2026-09-04T07:06:51Z,263073,652008,126844,525164,0,17,3723
2026-09-04T07:07:51Z,263133,654908,126844,528064,0,17,3703
2026-09-04T07:08:51Z,263193,657800,126844,530956,0,17,3698
2026-09-04T07:09:51Z,263253,660692,126844,533852,0,17,3686
2026-09-04T07:10:51Z,263313,663592,126844,536748,0,17,3703
2026-09-04T07:11:51Z,263373,666480,126844,539636,0,17,3701
2026-09-04T07:12:51Z,263433,652988,126844,526144,0,17,3677
2026-09-04T07:13:51Z,263493,655876,126844,529032,0,17,3686
2026-09-04T07:14:51Z,263553,658768,126844,531924,0,17,3709
2026-09-04T07:15:51Z,263613,661660,126844,534816,0,17,3705
2026-09-04T07:16:52Z,263674,648168,126844,521324,0,17,3703
2026-09-04T07:17:52Z,263734,651056,126844,524212,0,17,3688
2026-09-04T07:18:52Z,263794,653944,126844,527100,0,17,3669
2026-09-04T07:19:52Z,263854,656840,126844,529996,0,17,3681
2026-09-04T07:20:52Z,263914,659732,126844,532888,0,17,3652
2026-09-04T07:21:52Z,263974,662624,126844,535780,0,17,3643
2026-09-04T07:22:52Z,264034,665516,126844,538672,0,17,3613
2026-09-04T07:23:52Z,264094,652016,126844,525172,0,17,3610
2026-09-04T07:24:52Z,264154,654908,126844,528068,0,17,3650
2026-09-04T07:25:52Z,264214,657796,126844,530956,0,17,3711
2026-09-04T07:26:52Z,264274,660692,126844,533852,0,17,3669
2026-09-04T07:27:52Z,264334,647208,126844,520368,0,17,3678
2026-09-04T07:28:52Z,264394,650096,126844,523252,0,17,3682
2026-09-04T07:29:53Z,264455,652992,126844,526148,0,17,3680
2026-09-04T07:30:53Z,264515,655880,126844,529036,0,17,3686
2026-09-04T07:31:53Z,264575,658768,126844,531928,0,17,3673
2026-09-04T07:32:53Z,264635,661656,126844,534812,0,17,3666
2026-09-04T07:33:53Z,264695,664548,126844,537704,0,17,3671
2026-09-04T07:34:53Z,264755,667440,126844,540596,0,17,3699
2026-09-04T07:35:53Z,264815,653944,126844,527100,0,17,3704
2026-09-04T07:36:53Z,264875,656832,126844,529988,0,17,3689
2026-09-04T07:37:53Z,264935,659724,126844,532880,0,17,3715
2026-09-04T07:38:53Z,264995,662612,126844,535768,0,17,3683
2026-09-04T07:39:53Z,265055,649116,126844,522272,0,17,3679
2026-09-04T07:40:53Z,265115,652004,126844,525160,0,17,3696
2026-09-04T07:41:53Z,265175,654896,126844,528052,0,17,3698
2026-09-04T07:42:53Z,265235,657788,126844,530944,0,17,3693
2026-09-04T07:43:53Z,265295,660680,126844,533836,0,17,3673
2026-09-04T07:44:54Z,265356,663568,126844,536728,0,17,3703
2026-09-04T07:45:54Z,265416,666460,126844,539616,0,17,3709
2026-09-04T07:46:54Z,265476,652968,126844,526124,0,17,3691
2026-09-04T07:47:54Z,265536,655864,126844,529020,0,17,3698
2026-09-04T07:48:54Z,265596,658752,126844,531908,0,17,3650
2026-09-04T07:49:54Z,265656,661640,126844,534796,0,17,3686
2026-09-04T07:50:54Z,265716,648148,126844,521304,0,17,3718
2026-09-04T07:51:54Z,265776,651044,126844,524200,0,17,3680
2026-09-04T07:52:54Z,265836,653940,126844,527096,0,17,3650
2026-09-04T07:53:54Z,265896,656828,126844,529984,0,17,3667
2026-09-04T07:54:54Z,265956,659720,126844,532876,0,17,3694
2026-09-04T07:55:54Z,266016,662616,126844,535772,0,17,3702
2026-09-04T07:56:54Z,266076,665508,126844,538664,0,17,3703
2026-09-04T07:57:55Z,266137,652016,126844,525172,0,17,3689
2026-09-04T07:58:55Z,266197,654912,126844,528068,0,17,3683
2026-09-04T07:59:55Z,266257,657796,126844,530952,0,17,3709
2026-09-04T08:00:55Z,266317,660692,126844,533848,0,17,3732
2026-09-04T08:01:55Z,266377,663584,126844,536740,0,17,3690
2026-09-04T08:02:55Z,266437,650096,126844,523252,0,17,3657
2026-09-04T08:03:55Z,266497,652984,126844,526140,0,17,3682
2026-09-04T08:04:55Z,266557,655880,126844,529036,0,17,3701
2026-09-04T08:05:55Z,266617,658772,126844,531928,0,17,3731
2026-09-04T08:06:55Z,266677,661664,126844,534824,0,17,3696
2026-09-04T08:07:55Z,266737,664556,126844,537712,0,17,3689
2026-09-04T08:08:55Z,266797,651068,126844,524224,0,17,3679
2026-09-04T08:09:55Z,266857,653956,126844,527116,0,17,3701
2026-09-04T08:10:55Z,266917,656856,126844,530012,0,17,3712
2026-09-04T08:11:56Z,266978,659744,126844,532900,0,17,3691
2026-09-04T08:12:56Z,267038,662640,126844,535796,0,17,3693
2026-09-04T08:13:56Z,267098,649148,126844,522304,0,17,3685
2026-09-04T08:14:56Z,267158,652044,126844,525200,0,17,3704
2026-09-04T08:15:56Z,267218,654940,126844,528096,0,17,3706
2026-09-04T08:16:56Z,267278,657836,126844,530992,0,17,3709
2026-09-04T08:17:56Z,267338,660724,126844,533880,0,17,3687
2026-09-04T08:18:56Z,267398,663616,126844,536772,0,17,3683
2026-09-04T08:19:56Z,267458,666512,126844,539668,0,17,3674
2026-09-04T08:20:56Z,267518,653020,126844,526176,0,17,3693
2026-09-04T08:21:56Z,267578,655916,126844,529072,0,17,3697
2026-09-04T08:22:56Z,267638,658808,126844,531964,0,17,3673
2026-09-04T08:23:56Z,267698,661696,126844,534852,0,17,3683
2026-09-04T08:24:56Z,267758,664592,126844,537748,0,17,3709
2026-09-04T08:25:57Z,267819,651100,126844,524256,0,17,3713
2026-09-04T08:26:57Z,267879,653992,126844,527148,0,17,3712
2026-09-04T08:27:57Z,267939,656884,126844,530040,0,17,3689
2026-09-04T08:28:57Z,267999,659772,126844,532928,0,17,3692
2026-09-04T08:29:57Z,268059,662672,126844,535828,0,17,3686
2026-09-04T08:30:57Z,268119,665560,126844,538716,0,17,3708
2026-09-04T08:31:57Z,268179,652068,126844,525224,0,17,3678
2026-09-04T08:32:57Z,268239,654956,126844,528116,0,17,3660
2026-09-04T08:33:57Z,268299,657852,126844,531008,0,17,3687
2026-09-04T08:34:57Z,268359,660748,126844,533904,0,17,3709
2026-09-04T08:35:57Z,268419,663644,126844,536800,0,17,3714
2026-09-04T08:36:57Z,268479,650152,126844,523308,0,17,3691
2026-09-04T08:37:57Z,268539,653044,126844,526200,0,17,3680
2026-09-04T08:38:57Z,268599,655932,126844,529088,0,17,3671
2026-09-04T08:39:58Z,268660,658824,126844,531980,0,17,3676
2026-09-04T08:40:58Z,268720,661720,126844,534876,0,17,3719
2026-09-04T08:41:58Z,268780,664616,126844,537772,0,17,3667
2026-09-04T08:42:58Z,268840,651128,126844,524284,0,17,3668
2026-09-04T08:43:58Z,268900,654016,126844,527172,0,17,3693
2026-09-04T08:44:58Z,268960,656908,126844,530064,0,17,3692
2026-09-04T08:45:58Z,269020,659808,126844,532964,0,17,3703
2026-09-04T08:46:58Z,269080,662696,126844,535852,0,17,3682
2026-09-04T08:47:58Z,269140,649204,126844,522364,0,17,3662
2026-09-04T08:48:58Z,269200,652096,126844,525252,0,17,3656
2026-09-04T08:49:58Z,269260,654996,126844,528152,0,17,3693
2026-09-04T08:50:59Z,269321,657896,126844,531052,0,17,3685
2026-09-04T08:51:59Z,269381,660784,126844,533940,0,17,3678
2026-09-04T08:52:59Z,269441,663672,126844,536828,0,17,3664
2026-09-04T08:53:59Z,269501,650176,126844,523332,0,17,3683
2026-09-04T08:54:59Z,269561,653068,126844,526224,0,17,3682
2026-09-04T08:55:59Z,269621,655964,126844,529120,0,17,3695
2026-09-04T08:56:59Z,269681,658856,126844,532012,0,17,3696
2026-09-04T08:57:59Z,269741,661744,126844,534900,0,17,3676
2026-09-04T08:58:59Z,269801,664640,126844,537796,0,17,3663
2026-09-04T08:59:59Z,269861,651144,126844,524300,0,17,3689
2026-09-04T09:00:59Z,269921,654044,126844,527200,0,17,3711
2026-09-04T09:01:59Z,269981,656928,126844,530084,0,17,3663
2026-09-04T09:02:59Z,270041,659824,126844,532980,0,17,3663
2026-09-04T09:03:59Z,270101,662716,126844,535872,0,17,3681
2026-09-04T09:04:59Z,270161,665604,126844,538760,0,17,3695
2026-09-04T09:06:00Z,270222,652116,126844,525276,0,17,3711
2026-09-04T09:07:00Z,270282,655016,126844,528172,0,17,3686
2026-09-04T09:08:00Z,270342,657900,126844,531056,0,17,3663
2026-09-04T09:09:00Z,270402,660792,126844,533948,0,17,3670
2026-09-04T09:10:00Z,270462,663684,126844,536840,0,17,3678
2026-09-04T09:11:00Z,270522,650188,126844,523344,0,17,3713
2026-09-04T09:12:00Z,270582,653084,126844,526240,0,17,3675
2026-09-04T09:13:00Z,270642,655980,126844,529136,0,17,3692
2026-09-04T09:14:00Z,270702,658872,126844,532028,0,17,3683
2026-09-04T09:15:00Z,270762,661768,126844,534924,0,17,3673
2026-09-04T09:16:00Z,270822,664660,126844,537816,0,17,3696
2026-09-04T09:17:00Z,270882,651168,126844,524324,0,17,3721
2026-09-04T09:18:01Z,270943,654068,126844,527224,0,17,3661
2026-09-04T09:19:01Z,271003,656956,126844,530116,0,17,3662
2026-09-04T09:20:01Z,271063,659852,126844,533008,0,17,3488
2026-09-04T09:21:01Z,271123,662740,126844,535896,0,17,3692
2026-09-04T09:22:01Z,271183,649252,126844,522408,0,17,3670
2026-09-04T09:23:01Z,271243,652144,126844,525300,0,17,3669
2026-09-04T09:24:01Z,271303,655036,126844,528192,0,17,3691
2026-09-04T09:25:01Z,271363,657920,126844,531076,0,17,3681
2026-09-04T09:26:01Z,271423,660816,126844,533972,0,17,3774
2026-09-04T09:27:01Z,271483,663708,126844,536864,0,17,3760
2026-09-04T09:28:01Z,271543,650220,126844,523376,0,17,3738
2026-09-04T09:29:01Z,271603,653112,126844,526268,0,17,3734
2026-09-04T09:30:01Z,271663,656008,126844,529164,0,17,3787
2026-09-04T09:31:01Z,271723,658896,126844,532056,0,17,3766
2026-09-04T09:32:02Z,271784,661796,126844,534952,0,17,3753
2026-09-04T09:33:02Z,271844,648308,126844,521464,0,17,3752
2026-09-04T09:34:02Z,271904,651204,126844,524360,0,17,3771
2026-09-04T09:35:02Z,271964,654104,126844,527260,0,17,3789
2026-09-04T09:36:02Z,272024,657000,126844,530156,0,17,3777
2026-09-04T09:37:02Z,272084,659888,126844,533044,0,17,3760
2026-09-04T09:38:02Z,272144,662776,126844,535932,0,17,3732
2026-09-04T09:39:02Z,272204,649284,126844,522440,0,17,3750
2026-09-04T09:40:02Z,272264,652184,126844,525340,0,17,3773
2026-09-04T09:41:02Z,272324,655080,126844,528236,0,17,3785
2026-09-04T09:42:02Z,272384,657968,126844,531124,0,17,3753
2026-09-04T09:43:02Z,272444,660864,126844,534020,0,17,3746
2026-09-04T09:44:02Z,272504,663756,126844,536912,0,17,3777
2026-09-04T09:45:02Z,272564,650256,126844,523412,0,17,3783
2026-09-04T09:46:03Z,272625,653152,126844,526312,0,17,3788
2026-09-04T09:47:03Z,272685,656052,126844,529208,0,17,3768
2026-09-04T09:48:03Z,272745,658940,126844,532096,0,17,3757
2026-09-04T09:49:03Z,272805,661836,126844,534992,0,17,3752
2026-09-04T09:50:03Z,272865,648352,126844,521508,0,17,3766
2026-09-04T09:51:03Z,272925,651248,126844,524404,0,17,3758
2026-09-04T09:52:03Z,272985,654148,126844,527304,0,17,3768
2026-09-04T09:53:03Z,273045,657040,126844,530196,0,17,3767
2026-09-04T09:54:03Z,273105,659936,126844,533096,0,17,3782
2026-09-04T09:55:03Z,273165,662832,126844,535988,0,17,3786
2026-09-04T09:56:03Z,273225,649344,126844,522500,0,17,3772
2026-09-04T09:57:03Z,273285,652240,126844,525396,0,17,3765
2026-09-04T09:58:03Z,273345,655128,126844,528284,0,17,3775
2026-09-04T09:59:03Z,273405,658024,126844,531180,0,17,3725
2026-09-04T10:00:04Z,273466,660916,126844,534076,0,17,3778
2026-09-04T10:01:04Z,273526,663816,126844,536976,0,17,3787
2026-09-04T10:02:04Z,273586,650328,126844,523484,0,17,3759
2026-09-04T10:03:04Z,273646,653228,126844,526384,0,17,3751
